1e-31	1	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:25:40.807002	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	1	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:28:52.408737	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	2	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:33:07.986524	0.43361760376205927	0.6762595947537264	0.10009149985387591	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	1	bev	94.04284942355416	87.69366780915655	85.12343635395588	58.73741763028517	51.753437464478466	46.90353395467864	84.7587548431809	64.6657392687837	61.03015088160342	79.17967396567342	68.03761484747291	64.35237373007932	70.52322084774187	2023-05-30-17:35:32.040519	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	1	bev	94.49434347228316	87.90215764759508	86.40136633064243	57.216374989852504	49.97910640008782	45.38023979627045	84.40001695346423	64.36464990944397	60.86505134416197	78.70357847186663	67.41530465237561	64.21555249035829	70.11147853820017	2023-05-30-17:38:11.024713	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_10.pth
1e-31	1	bev	93.91680482073367	85.102917401877	82.81928778317186	59.2621728716891	50.789044158030386	45.99603530548948	84.02068888747945	62.98276509460249	59.5322144642329	79.06655552663408	66.29157555150329	62.78251251763141	69.38021453192293	2023-05-30-17:40:30.934472	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_20.pth
1e-31	3	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:40:59.772037	0.3418660581054718	0.21740471265369044	0.17387087581503824	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	1	bev	93.81736886850673	84.9056942328122	82.34064365497969	57.89472486479552	50.14902309552593	45.70026914293678	81.93768763663756	60.43885211224895	56.78973901770073	77.88326045664661	65.16452314686236	61.61021727187239	68.21933362512713	2023-05-30-17:41:02.212037	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_40.pth
1e-31	1	bev	93.32196103211751	87.0229220076188	84.35297798721673	56.34174900956761	48.531424683270394	43.37423490146425	85.4363222817676	63.84708646675229	60.40752229111036	78.36667744115091	66.46714438588049	62.71157839326378	69.18180007343173	2023-05-30-17:41:17.252725	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_50.pth
1e-31	1	bev	93.8903830399003	87.72585956102435	85.37061276993082	58.59228049768021	51.16964023084457	46.562186443308015	84.94965555569634	65.09584702329074	61.44714879447174	79.14410636442561	67.99711560505322	64.45998266923685	70.53373487957191	2023-05-30-17:41:19.630640	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_60.pth
1e-31	2	bev	94.04284942355416	87.69366780915655	85.12343635395588	58.73741763028517	51.753437464478466	46.90353395467864	84.7587548431809	64.6657392687837	61.03015088160342	79.17967396567342	68.03761484747291	64.35237373007932	70.52322084774187	2023-05-30-17:41:24.484532	0.43361760376205927	0.6762595947537264	0.10009149985387591	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	4	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:44:30.810857	0.24900816910213674	0.3764485816344382	0.41741397938453595	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	3	bev	94.04284942355416	87.69366780915655	85.12343635395588	58.73741763028517	51.753437464478466	46.90353395467864	84.7587548431809	64.6657392687837	61.03015088160342	79.17967396567342	68.03761484747291	64.35237373007932	70.52322084774187	2023-05-30-17:44:43.106764	0.3418660581054718	0.21740471265369044	0.17387087581503824	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	5	bev	94.16154858968676	87.96506786832786	86.904460900522	59.87721819735475	52.629205405864774	47.7376347880487	85.93138527502107	66.10714326835456	62.59029736276567	79.9900506873542	68.90047218084906	65.74413101711212	71.54488462843847	2023-05-30-17:47:52.399761	0.8689104773029348	0.8970482480792215	0.8843642095238171	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
