1e-31	1	3d	88.80350887758404	78.14367297742214	75.33069446714401	54.081513399775204	46.79908215858949	42.027490371416846	77.4035055906017	59.13891952045155	56.02389810979835	73.42950928932031	61.36055821882106	57.794027649453064	64.19469838586481	2023-05-30-17:28:52.406825	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	2	3d	88.80350887758404	78.14367297742214	75.33069446714401	54.081513399775204	46.79908215858949	42.027490371416846	77.4035055906017	59.13891952045155	56.02389810979835	73.42950928932031	61.36055821882106	57.794027649453064	64.19469838586481	2023-05-30-17:33:07.953541	0.43361760376205927	0.6762595947537264	0.10009149985387591	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	1	3d	87.661579690421	76.18072969414578	73.24132268357678	54.75180869426004	47.58468527666036	42.502654006298535	75.86496677753523	58.39041710799711	54.97605200227076	72.75945172073875	60.71861069293442	56.90667623071536	63.46157954812951	2023-05-30-17:35:32.038370	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	1	3d	89.4534303554544	77.55979108360125	73.4484726711347	52.657483712276374	45.171722270335984	40.44899238058765	78.26673265719185	58.695533217236594	55.73493333623632	73.45921557497421	60.475682190391275	56.54413279598622	63.49301018711723	2023-05-30-17:38:11.022421	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_10.pth
1e-31	1	3d	80.7273708695508	67.75955804167064	64.67664888320341	49.58352189215959	42.522174680291414	37.738687742634056	76.26377935197394	56.080827886910726	52.919363117065465	68.85822403789477	55.454186869624266	51.77823324763431	58.696881385051114	2023-05-30-17:40:30.932866	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_20.pth
1e-31	3	3d	88.80350887758404	78.14367297742214	75.33069446714401	54.081513399775204	46.79908215858949	42.027490371416846	77.4035055906017	59.13891952045155	56.02389810979835	73.42950928932031	61.36055821882106	57.794027649453064	64.19469838586481	2023-05-30-17:40:59.770273	0.3418660581054718	0.21740471265369044	0.17387087581503824	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	1	3d	81.87636638192582	68.840558710055	66.175582930458	50.37893664595323	42.951930405084596	38.4104687747166	76.16989497334708	56.22031874196309	52.90109949400461	69.47506600040872	56.0042692857009	52.49571706639307	59.325017450834224	2023-05-30-17:41:02.210495	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_40.pth
1e-31	1	3d	86.09036546360696	72.82924066931456	69.8833650837925	49.27355881624902	42.202861225378626	36.94855229663564	81.04490502219826	59.13318827385356	55.773554293917094	72.13627643401809	58.05509672284891	54.20182389144841	61.46439901610514	2023-05-30-17:41:17.251076	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_50.pth
1e-31	1	3d	88.51947061168595	76.19324847791609	73.34989649712001	54.35264525777782	46.84862626964789	42.033444412844894	79.44032060997192	60.075158072337786	56.57151124161128	74.10414549314523	61.039010939967255	57.3182840505254	64.15381349454596	2023-05-30-17:41:19.628178	0.42	0.23	0.11	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_60.pth
1e-31	2	3d	87.661579690421	76.18072969414578	73.24132268357678	54.75180869426004	47.58468527666036	42.502654006298535	75.86496677753523	58.39041710799711	54.97605200227076	72.75945172073875	60.71861069293442	56.90667623071536	63.46157954812951	2023-05-30-17:41:24.482909	0.43361760376205927	0.6762595947537264	0.10009149985387591	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	4	3d	88.80350887758404	78.14367297742214	75.33069446714401	54.081513399775204	46.79908215858949	42.027490371416846	77.4035055906017	59.13891952045155	56.02389810979835	73.42950928932031	61.36055821882106	57.794027649453064	64.19469838586481	2023-05-30-17:44:30.801463	0.24900816910213674	0.3764485816344382	0.41741397938453595	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	3	3d	87.661579690421	76.18072969414578	73.24132268357678	54.75180869426004	47.58468527666036	42.502654006298535	75.86496677753523	58.39041710799711	54.97605200227076	72.75945172073875	60.71861069293442	56.90667623071536	63.46157954812951	2023-05-30-17:44:43.104323	0.3418660581054718	0.21740471265369044	0.17387087581503824	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
1e-31	5	3d	88.80350887758404	78.14367297742214	75.33069446714401	54.081513399775204	46.79908215858949	42.027490371416846	77.4035055906017	59.13891952045155	56.02389810979835	73.42950928932031	61.36055821882106	57.794027649453064	64.19469838586481	2023-05-30-17:47:52.397378	0.8689104773029348	0.8970482480792215	0.8843642095238171	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_78.pth
1e-31	4	3d	87.661579690421	76.18072969414578	73.24132268357678	54.75180869426004	47.58468527666036	42.502654006298535	75.86496677753523	58.39041710799711	54.97605200227076	72.75945172073875	60.71861069293442	56.90667623071536	63.46157954812951	2023-05-30-17:48:02.046438	0.24900816910213674	0.3764485816344382	0.41741397938453595	../output/cfgs/kitti_models/bayes/default/ckpt/checkpoint_epoch_1.pth
