0.1	1	bev	90.91157393402992	83.8491893463461	80.75050470636613	45.24534986097238	41.18762819239693	38.20403866541364	80.78786395010086	61.74474630367263	57.968308285749345	72.31492924836772	62.26052128080522	58.97428388584304	64.51657813833866	2023-05-26-12:55:03.087137
0.1	2	bev	91.18945208135976	84.69695185662992	81.07077809146072	48.222034723867665	41.53813771413907	38.12102289859935	71.20115559712336	56.00456380525395	52.38963198535311	70.20421413411692	60.74655112534098	57.19381099180439	62.71485875042078	2023-05-26-12:58:50.446003
0.1	3	bev	90.18102249026421	83.40637656139975	81.03348523334087	53.18567484104469	46.25886559370742	41.38435741724854	75.07932243056644	58.7410422735544	54.91172124108512	72.8153399206251	62.80209480955386	59.109854630558175	64.90909645357905	2023-05-26-13:02:33.242924
0.1	4	bev	90.38237289733455	84.2073432113155	82.44782725319153	45.00656181760348	40.252295851942634	36.80338111693431	75.77753659619154	57.812196894060875	54.40844191847087	70.38882377037653	60.75727865243967	57.8865500961989	63.01088417300504	2023-05-26-13:06:16.662473
0.1	5	bev	87.82327452013891	80.88322282725284	76.30935745383192	47.235231450983626	42.21993670877531	38.49927680967038	68.29387982315997	45.80316280151545	43.067725992321634	67.78412859809417	56.30210744584787	52.625453418607975	58.90389648751667	2023-05-26-13:09:59.472652
0.1	6	bev	90.33436578818694	83.45896027628822	79.6397772612466	51.13515053657882	44.05425810584859	40.03565238210539	67.3910552345218	50.232135574714576	47.30031009396424	69.62019051976252	59.24845131895046	55.658579912438746	61.50907391705058	2023-05-26-13:13:48.311355
0.1	7	bev	90.78100195594692	84.0103109615626	81.61800410893233	46.33360781218588	41.497733175311176	37.90198726091402	66.56777821428788	53.16476982102291	49.81402205826139	67.89412932747355	59.55760465263222	56.44467114270258	61.298801707602784	2023-05-26-13:17:33.465309
0.1	8	bev	89.9307248076555	84.39698144619909	82.0541144533903	49.16800077389713	43.297544673320544	38.862601917176555	71.27762512716048	58.53017617746683	54.747311614543094	70.12545023623771	62.07490076566216	58.55467599503665	63.58500899897884	2023-05-26-13:21:10.917031
0.1	9	bev	91.2437050462045	83.8095233766713	80.40131307277424	48.40414439870758	41.2568609253981	37.384094389312686	73.39705018992697	53.170600540485836	49.44015683488089	71.01496654494635	59.41232828085174	55.741854765655944	62.05638319715134	2023-05-26-13:24:56.075587
0.15000000000000002	0	bev	83.75560604030412	71.8556355666836	68.64031608631667	38.39061272088604	33.17498801926685	30.685094663482225	63.674778600212335	45.76099417419345	42.71805157676652	61.94033245380083	50.26387258671463	47.347820775521804	53.18400860534575	2023-05-26-13:28:41.165082
0.15000000000000002	1	bev	88.32743010512516	81.59374922759197	77.78196642216949	43.24510511203846	34.915771391079694	32.26062548929764	69.96457630375701	54.52768299729607	50.754929403799466	67.17903717364021	57.01240120532258	53.599173771755524	59.263537383572775	2023-05-26-13:32:31.442657
0.15000000000000002	2	bev	57.451222387095605	58.3848396613319	58.17258042353719	9.038199392678724	9.907597206728624	10.277277102399276	30.878534393627387	25.283560099928952	23.60810327680615	32.45598539113391	31.19199898932982	30.685986934247538	31.444657104903765	2023-05-26-13:36:15.204042
0.15000000000000002	3	bev	88.6951113473781	80.5417067617838	76.93028486678118	40.67345323513574	35.54643333675455	32.81083766860803	64.15037245318746	50.05238770993598	46.74597162809852	64.50631234523377	55.38017593615811	52.16236472116258	57.34961766751816	2023-05-26-13:40:05.893726
0.15000000000000002	4	bev	83.16938190755587	75.54503959657004	74.84538114807859	33.13558015345725	29.897710151300416	26.400430711855016	76.68128105569888	53.20149562936398	50.19430521760295	64.32874770557066	52.88141512574481	50.48003902584552	55.896733952386995	2023-05-26-13:44:08.503814
0.15000000000000002	5	bev	88.56273666024768	81.80144351880647	79.05480382323314	43.34847709552589	38.71428937441221	34.82005805303615	74.17828676158315	55.98434272180807	52.31652906762785	68.69650017245225	58.83335853834225	55.397130314632385	60.97566300847562	2023-05-26-13:47:51.691276
0.15000000000000002	6	bev	85.72849756692833	77.18782583287725	72.04096214062834	42.40583870018663	37.727034707705464	33.353831556896495	68.98385098571524	53.437651588623815	49.674643590050636	65.70606241761006	56.11750404306884	51.68981242919182	57.83779296329024	2023-05-26-13:51:37.748070
0.15000000000000002	7	bev	90.4976677520289	83.03074776891259	78.31220764800054	50.09490138489225	45.40594601251718	42.433717476419766	67.87051478396211	48.73460762317142	45.52972504329104	69.48769464029442	59.057100468200396	55.42521672257044	61.32333727702175	2023-05-26-13:55:22.322104
0.15000000000000002	8	bev	83.74000794226419	74.52314990537444	70.25518806637996	20.391550284666558	16.781128509141833	15.04719340249833	39.22146629759273	25.76437981721088	24.050938430274112	47.784341508174485	39.02288607724238	36.4511066330508	41.086111406155894	2023-05-26-13:59:16.396817
0.15000000000000002	9	bev	79.44021082934982	73.27364779988436	68.94158568916667	33.16833778866701	27.783477439169946	24.465664650685987	56.620347943211094	48.358086737446094	44.845091276805285	56.40963218707598	49.805070658833465	46.08411387221931	50.76627223937626	2023-05-26-14:03:06.536997
0.2	0	bev	82.92111045243944	75.25054280800649	71.70449066350004	13.888285302537017	10.146911130764627	9.20670108373069	37.42555733258127	26.302905194228977	24.907493852008514	44.74498436251924	37.233453044333366	35.272895199746415	39.08377753553301	2023-05-26-14:07:10.814145
0.2	1	bev	43.88824529216858	41.2792540617479	41.266096829485775	12.762591981357707	11.633098340543272	11.090942644500732	34.2955315286826	24.7789362245028	23.487779365993404	30.315456267402965	25.897096208931327	25.2816062799933	27.164719585442533	2023-05-26-14:11:10.069943
0.2	2	bev	68.3611603977044	59.209788227796636	54.06189958258311	16.162302143864746	13.979873421039285	14.722487004478339	28.22790832210768	16.769415734209673	16.229583679991375	37.58379028789228	29.986359127681865	28.33799008901761	31.96937983486392	2023-05-26-14:15:12.677895
0.2	3	bev	78.47106152018529	73.0332873489975	68.58187218399982	22.68764954101311	22.97128994271841	22.169141444534578	46.991249733319066	40.578752517938305	37.94254222123122	49.38332026483916	45.52777660321808	42.89785194992188	45.9363162726597	2023-05-26-14:19:04.821150
0.2	4	bev	30.91550357513887	38.99438712385329	39.55200482811516	3.187787884823105	2.686888832547584	2.598987178578761	7.914349474639767	12.485050884322506	11.407912131613015	14.005880311533915	18.055442280241127	17.852968046102312	16.63809687929245	2023-05-26-14:22:54.583387
0.2	5	bev	74.99770807498723	63.784065743395644	58.07826561027415	25.013374075030427	21.906620216054577	20.04716224701891	38.4239869063667	25.50674682719692	23.53346051198404	46.14502301879478	37.06581092888238	33.886296123092364	39.03237669025651	2023-05-26-14:26:48.532631
0.2	6	bev	72.1227500547539	63.758288242143955	58.06177434637221	2.6719656223354917	2.2103758674460634	2.187480766776598	10.225673319430859	8.043827048409087	7.700736603683481	28.340129665506748	24.670830385999704	22.649997238944096	25.220319096816848	2023-05-26-14:30:52.131895
0.2	7	bev	55.288793907824086	53.89092980046547	54.6410090036064	5.674706151938289	5.8196772476872365	5.733161228742772	3.188642523665515	4.720604143967353	4.4958270409631105	21.384047527809297	21.477070397373353	21.623332424437425	21.494816783206694	2023-05-26-14:34:47.787461
0.2	8	bev	72.27352463275952	64.12760251817143	65.03469919312018	14.032948838294587	11.867399104633208	10.915661250468037	42.16562572586827	25.539056124162684	23.734915056854057	42.8240330656408	33.844685915655774	33.228425166814084	36.63238138270355	2023-05-26-14:38:37.959437
0.2	9	bev	71.08876116247511	65.50310024688784	61.98215446692522	18.610690806116843	16.473775312237354	15.42713420541536	25.188269049752925	22.355542113759448	20.77700886700149	38.29590700611496	34.777472557628215	32.72876584644735	35.267381803396844	2023-05-26-14:42:36.882808
0.25	0	bev	0.01277139208173691	0.01921149348479786	0.020040080160320637	0.0	0.0	0.0	1.0	0.10135135135135136	0.10135135135135136	0.33759046402724563	0.040187614945383074	0.04046381050389066	0.13941396315883978	2023-05-26-14:46:08.107005
0.25	1	bev	56.05079087896001	45.445336711085446	43.20682447104171	14.662672100554408	13.399426616822005	12.485652534082472	28.427308088811998	19.974983583956163	18.851045532359098	33.04692368944214	26.273248970621207	24.84784084582776	28.056004501963706	2023-05-26-14:50:08.478501
0.25	2	bev	44.68011668110925	38.18236324416219	37.64409156909393	4.917331287064024	4.248889979132368	4.23328585457486	22.918277600826148	19.009362480018087	17.746220203470507	24.171908522999804	20.48020523443755	19.874532542379765	21.508882099939044	2023-05-26-14:53:48.668537
0.25	3	bev	67.13439478395739	57.02321927963986	51.19824186458999	3.1980753914196596	2.6810226343180115	2.3349595239764915	23.540070998602847	15.272532377781523	14.387717040566367	31.2908470579933	24.992258097246463	22.640306143044285	26.30780376609468	2023-05-26-14:57:32.524816
0.25	4	bev	41.67341148399142	36.96663845375179	36.70324438141612	6.31284593301157	6.760350579270677	6.797076310983387	6.415151774983478	5.6732976234981125	5.387586667325555	18.13380306399549	16.466762218840195	16.295969119908353	16.965511467581347	2023-05-26-15:01:35.628685
0.25	5	bev	57.81215131010469	49.30438631124138	47.25536137193654	15.145018042103404	13.706389318722886	12.502270381606701	31.338622734713294	21.04143658310862	19.803924207967533	34.765264028973796	28.0174040710243	26.520518653836927	29.767728917945007	2023-05-26-15:05:51.163814
0.25	6	bev	32.761679768061114	29.771097167566317	32.876263049046024	0.9251100192242216	0.8397110126787468	0.8300473813504297	20.818231680366452	11.233057904589055	10.436939539188138	18.16834048921726	13.947955361611372	14.714416656528199	15.610237502452277	2023-05-26-15:09:57.433434
0.25	7	bev	61.305989717169396	59.73867092500813	58.06595615948132	14.894177516875844	11.893205770337763	11.418550778585693	46.1354030409917	30.217110017817596	28.189474761256733	40.77852342501231	33.949662237721164	32.55799389977458	35.76205985416936	2023-05-26-15:13:58.071998
0.25	8	bev	69.12734999072373	54.5687996167637	51.27824171561068	17.08461445801182	14.299425892575016	13.325248283249508	13.699963932186318	8.108078641516961	7.55469288843002	33.30397612697396	25.65876805028522	24.05272762909674	27.67182393545197	2023-05-26-15:18:04.314885
0.25	9	bev	57.196978960154496	51.877121844897935	52.338613373816656	6.818600915409742	3.9428670185148165	4.095968396651305	9.503250530553304	10.945376771616564	10.312665299533935	24.50627680203918	22.255121878343104	22.249082356667298	23.00349367901653	2023-05-26-15:22:17.005655
0.30000000000000004	0	bev	0.008671146759158898	0.12936445838061505	0.19681116346208427	0.002714787607793037	0.0022051256921644534	0.0030004653783035733	0.0025510204081632655	0.013889735920312509	0.015059169161233118	0.004645651591705067	0.04848643999769734	0.07162359933387365	0.04158523030775869	2023-05-26-15:26:00.489523
0.30000000000000004	1	bev	21.361003936405933	23.452900094866756	22.829247904862857	0.36373679501200484	0.4397841539326338	0.5540450072924799	7.20646750292416	4.229260386513312	4.00936186417278	9.643736078114033	9.373981545104234	9.130884925442706	9.382867516220323	2023-05-26-15:29:52.472415
0.30000000000000004	2	bev	3.8604568279819977	6.8227216816987415	7.276128731463564	0.3335156206839807	0.33754573713138053	0.3544119973745155	0.10550699530116854	0.04002078451005796	0.04148837181968197	1.4331598146557158	2.40009606778006	2.5573430335525873	2.1301996386627877	2023-05-26-15:33:29.724769
0.30000000000000004	3	bev	8.072033771639566	9.300812688316938	8.981750050221207	0.0	0.0	0.0	3.034392075366785	1.7092354824801388	1.6963874829317895	3.702141949002117	3.670016056932359	3.5593791777176658	3.643845727884047	2023-05-26-15:37:47.289259
0.30000000000000004	4	bev	1.4259837622561513	1.731234969908105	1.7220135559647285	0.06396641784612202	0.05161700087442662	0.0658706028819834	0.14466747440972264	0.11632485900673593	0.08103699417351745	0.5448725515039987	0.6330589432630892	0.6229737176734097	0.600301737480166	2023-05-26-15:41:29.402616
0.30000000000000004	5	bev	21.428704519870013	13.373008095113011	14.268693595217025	6.865082240992945	6.318969039643378	6.058506237994408	0.5792545402347044	0.35266159831488036	0.3407955846486521	9.624347100365886	6.68154624435709	6.889331805953361	7.731741716892112	2023-05-26-15:45:37.873260
0.30000000000000004	6	bev	0.0008563892346163947	0.01715489987278282	0.036382854480383	0.0	0.0	0.0	0.0	0.0	0.0	0.0002854630782054649	0.0057182999575942734	0.012127618160127668	0.006043793731975802	2023-05-26-15:49:35.421135
0.30000000000000004	7	bev	5.9848868651075415	9.247980453001913	7.856807663389742	0.0	0.01339046598821639	0.01339046598821639	0.375	0.9027777777777777	0.9027777777777777	2.1199622883691807	3.388049565589302	2.9243253023852454	2.8107790521145763	2023-05-26-15:53:12.158403
0.30000000000000004	8	bev	14.1394005668327	14.857951558109123	15.072937101891176	1.4793726338072823	1.6014241968042058	1.6506280665172537	3.606738544681303	2.7658028993984436	2.7046792127829145	6.408503915107095	6.408392884770591	6.476081460397115	6.430992753424934	2023-05-26-15:57:42.851556
0.30000000000000004	9	bev	4.893228870874343	2.988087844092501	3.169994574348125	0.004823275196789628	0.005402331532556155	0.015591475821070809	0.15341308069141715	0.07155011024922357	0.06463284975471353	1.6838217422541835	1.021680095291427	1.0834062999746366	1.2629693791734156	2023-05-26-16:01:34.916329
0.35000000000000003	0	bev	0.7356068737095434	0.7636675055421087	0.9939991219585584	0.12514730634833549	0.11243944062822826	0.18661863458916073	0.236420680342836	0.12715710920121454	0.11698698065999366	0.3657249534669049	0.3344213517905172	0.43253491240257097	0.3775604058866644	2023-05-26-16:05:31.239302
0.35000000000000003	1	bev	0.18107521611019523	0.28914731051690745	0.44257931849195187	0.15184551465760757	0.09697122616993974	0.05114579125982234	1.0098486232291946	0.8856839021644908	0.8211485033247599	0.4475897846656658	0.42393414628377935	0.43829120435884467	0.4366050451027632	2023-05-26-16:09:23.064521
0.35000000000000003	2	bev	0.0823948597178875	0.2607512671972844	0.3731163756758413	0.0	0.0	0.0	0.0	0.0007729169887154119	0.0007729169887154119	0.027464953239295833	0.08717472806199994	0.1246297642215189	0.07975648184093823	2023-05-26-16:12:58.354722
0.35000000000000003	3	bev	0.0	4.4324669337966743e-05	8.86477669627502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4774889779322248e-05	2.954925565425007e-05	1.4774715144524104e-05	2023-05-26-16:16:47.235618
0.35000000000000003	4	bev	0.0022361359570661895	0.005502366017387477	0.005502366017387477	0.0	0.0	0.0	0.0	0.0	0.0	0.0007453786523553965	0.0018341220057958255	0.0018341220057958255	0.001471207554649016	2023-05-26-16:20:34.699696
0.35000000000000003	5	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-16:24:00.573078
0.35000000000000003	6	bev	1.6299944672448659	2.5123932672852693	2.809362668946002	0.01366131614261519	0.023211827299812533	0.022917969056555763	0.010067778649390713	0.031086238119584744	0.03141106578683851	0.5512411873456239	0.8555637775682222	0.9545639012631321	0.787122955392326	2023-05-26-16:28:12.694535
0.35000000000000003	7	bev	0.0	0.0	0.0	0.06818181818181818	0.08403361344537814	0.08403361344537814	0.0	0.0	0.0	0.022727272727272724	0.028011204481792715	0.028011204481792715	0.026249893896952717	2023-05-26-16:31:41.646913
0.35000000000000003	8	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-16:35:27.572931
0.35000000000000003	9	bev	0.0	0.0	0.00016200628584389076	0.0	0.0	0.0	0.00017958295706428044	0.00018980762267412662	0.00021900623729763824	5.9860985688093477e-05	6.326920755804221e-05	0.00012700417438050969	8.337812254221512e-05	2023-05-26-16:39:42.267537
0.4	0	bev	0.011142261683626364	0.06795333799201922	0.07238373406180337	0.009086599241466499	0.008530415342981528	0.008530415342981528	0.0	0.0025746652935118436	0.0025746652935118436	0.006742953641697622	0.026352806209504198	0.02782960489943225	0.020308454916878018	2023-05-26-16:44:10.152667
0.4	1	bev	0.0	0.0	0.0641025641025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021367521367521364	0.007122507122507122	2023-05-26-16:47:39.125735
0.4	2	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-16:51:04.803719
0.4	3	bev	0.0004385041745597418	0.0009637831702041079	0.0024706414205662498	0.0	0.0	0.0	0.0	0.0	0.0	0.0001461680581865806	0.00032126105673470264	0.0008235471401887499	0.00043032541837001106	2023-05-26-16:54:47.764331
0.4	4	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-16:58:12.083318
0.4	5	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:01:50.088435
0.4	6	bev	0.00029316199643319573	0.0005500053036225707	0.0006841960532690823	0.0	0.0	0.0	0.001224718314787599	0.0031705322187120565	0.003956147409423759	0.0005059601037402649	0.0012401791741115423	0.0015467811542309471	0.0010976401440275848	2023-05-26-17:07:05.159048
0.4	7	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:10:28.656050
0.4	8	bev	0.21763783003918297	0.08393737171144061	0.008864782517335575	0.0034320633132613526	0.0036369431158248837	0.0038484108244929926	0.030386502255049755	0.07284802715098875	0.06583561964791101	0.08381879853583135	0.053474113992751406	0.026182937663246527	0.054491950063943105	2023-05-26-17:15:02.005428
0.4	9	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:18:27.545676
0.45	0	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:21:54.781606
0.45	1	bev	0.004804612427930814	0.0005764353239566521	0.0008233976681378038	0.0	0.0	0.0	0.0	0.0	0.0	0.0016015374759769379	0.00019214510798555072	0.00027446588937926793	0.0006893828244472522	2023-05-26-17:25:38.196480
0.45	2	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:30:08.871951
0.45	3	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:33:37.445939
0.45	4	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:37:04.337859
0.45	5	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:40:28.647793
0.45	6	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:43:54.657647
0.45	7	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:47:19.580827
0.45	8	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:51:07.752179
0.45	9	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:54:32.690345
0.5	0	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-17:57:59.674909
0.5	1	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:01:26.575605
0.5	2	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:04:54.672549
0.5	3	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:08:21.132048
0.5	4	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:11:46.362309
0.5	5	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:15:10.766932
0.5	6	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:18:40.697558
0.5	7	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:22:06.132983
0.5	8	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:25:31.478473
0.5	9	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:29:04.277658
0.55	0	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:32:28.600178
0.55	1	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:35:55.432013
0.55	2	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:39:21.399574
0.55	3	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:42:45.258368
0.55	4	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:46:10.288319
0.55	5	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:49:36.131211
0.55	6	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:53:02.317210
0.55	7	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:56:25.226662
0.55	8	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-18:59:51.370605
0.55	9	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-19:03:16.671132
0.6000000000000001	0	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-19:06:42.746480
0.6000000000000001	1	bev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023-05-26-19:10:10.727765
